id,title,company,location,created,description,redirect_url,salary_min,salary_max
5187665489,"Account Director, UK Acquiring (Fixed Term Contract 15 months)",Visa,"London, UK",2025-05-08T03:31:43Z,"Job Description What we expect of you, day to day: You will be leading the relationship with two strategic acquirer partners, ensuring the highest quality customer service on all matters ranging from commercial to executional. Your proven track record in sales, and your solutions-oriented mindset will be a distinct advantage here This is a Director-level role and you will be responsible for building and delivering a strong-pipeline of Opportunity – your consultative selling approach will help m…",https://www.adzuna.co.uk/jobs/details/5187665489?utm_medium=api&utm_source=3aea9429,43218.9,43218.9
5214275032,Higher Level Teaching Assistant,GSL Education,"Kelvedon, Colchester",2025-05-24T12:51:02Z,"Higher Level Teaching Assistant (HLTA) – EYFS & SEN Support Are you passionate about supporting young learners and making a difference in the lives of children with additional needs? Do you thrive in a role where you can lead, support, and inspire every day? We are looking for a dedicated and enthusiastic HLTA to join a welcoming school in Kelvedon , working closely with teachers and pupils in the Early Years and SEN settings. What We Offer: ✅ A rewarding role supporting children with additiona…",https://www.adzuna.co.uk/jobs/details/5214275032?utm_medium=api&utm_source=3aea9429,23400,33800
4517649754,Textiles Teacher Vacancy In Kingston - Incredible School - April Start,Wayman Group,"Ashtead, Surrey",2024-01-09T17:15:36Z,"Are you an experienced and passionate Textiles Teacher seeking a new opportunity in Kingston? About Us: Wayman Education is a trusted recruitment partner dedicated to connecting outstanding educators with top-tier schools. We are currently collaborating with a prestigious school in Kingston to fill a vacancy for a Textiles Teacher. Position: Textiles Teacher Location: Kingston, London Starting: April 2024 School Information: Nestled discreetly in the heart of Kingston, this esteemed educational…",https://www.adzuna.co.uk/jobs/details/4517649754?utm_medium=api&utm_source=3aea9429,34514,56959
5007037940,Parts Centre Manager,Perfect Placement,"Tunbridge Wells, Kent",2025-01-11T17:05:28Z,"Parts Centre Manager Basic Salary: £40,000 - £48,000 On Target Earnings: Up to £10,000 Hours: 44 hours per week, Monday to Friday Only Company Car Provided Parts Centre Manager required for a well-established network of manufacturer-affiliated vehicle parts retailers employing over 1,500 staff nationwide located in Tunbridge Wells. We are recruiting for a Parts Centre Manager for our Client’s bodyshop. As a Parts Centre Manager for our Client you will be responsible for leading a busy Parts Dep…",https://www.adzuna.co.uk/jobs/details/5007037940?utm_medium=api&utm_source=3aea9429,48000,58000
5057426738,Multi Skilled Maintenance Engineer,Marshalls PLC,"Old Hurst, Huntingdon",2025-02-20T11:20:50Z,"Multi Skilled Maintenance Engineer St Ives, Cambridgeshire £54,959 P/A  benefits Shifts: 3s and 2s Panama shift pattern D/N rotating If you’re looking to continue a career in Engineering and want to join our market-leading company, then this is a great opportunity for you We’re leading the way in our industry by creating the UK’s first dual block plant at our St Ives Manufacturing site in Cambridgeshire Our state-of-the-art block plant has been up and running since early 2023 and provides an ad…",https://www.adzuna.co.uk/jobs/details/5057426738?utm_medium=api&utm_source=3aea9429,54945,54945
4818162414,Chef de Partie - A Great career Future,,"Cornwall, South West England",2024-08-09T05:50:12Z,This stylish and elegant hotel is searching for an enthusiastic Chef de Partie to join their kitchen brigade working with a highly talented Head Chef As a Chef de Partie you will be an integral part of the team to lead a section in the kitchen creating the finest dishes and working to the highest of standards. The key focus of your role is to share your passion for cooking and food with your team and help train and develop them. You will be working in the more informal restaurant within the est…,https://www.adzuna.co.uk/jobs/details/4818162414?utm_medium=api&utm_source=3aea9429,34000,34000
5222762473,Multi Trade Joiner,Daniel Owen Ltd,"Old Trafford, Manchester",2025-05-30T02:25:27Z,"Job Summary: We're looking for a skilled Multi-Trade Joiner/Carpenter to join our in-house maintenance team. You'll be working on responsive and planned repairs across wider Manchester area. This is a temporary position , but successful candidates may be offered a permanent job Main Duties: You'll be carrying out a range of joinery and multi-trade repair work, including: Hanging and repairing internal and external doors Splice repairs Basic locksmith work Repairing or replacing bathroom sub-flo…",https://www.adzuna.co.uk/jobs/details/5222762473?utm_medium=api&utm_source=3aea9429,37440,39520
5187292220,Corporate Solicitor,Sacco Mann,"Moorgate, Lancaster",2025-05-07T21:23:58Z,"Legal 500 ranked law firm looking for an experienced Corporate Solicitor for their Lancaster office. Sacco Mann has been instructed on a Corporate Solicitor role and are looking for someone to join their rapidly expanding Corporate team to work alongside a respected and highly regarded Partner who has joined from an international firm in London. As a Corporate Solicitor, you will be working on your own high value caseload that includes matters such as: Sales and purchases of companies and busin…",https://www.adzuna.co.uk/jobs/details/5187292220?utm_medium=api&utm_source=3aea9429,37000,50000
4533707043,French Teacher - Impressive School in Hereford - Easter Start,Wayman Group,"Hereford, Herefordshire",2024-01-19T20:03:16Z,WAYMAN Education is seeking an energetic and aspiring FrenchTeacher for a full-time position to start in Easter in an Ofsted rated “Good” School in Hereford. The successful FrenchTeacher will be a specialist able to teach to GCSE with the opportunity to teach A-Level. This role requires the future post holder to ensure they have excellent subject knowledge and to teach the subject with passion and enthusiasm. The school is interested in receiving applications from an experienced FrenchTeacher a…,https://www.adzuna.co.uk/jobs/details/4533707043?utm_medium=api&utm_source=3aea9429,30000,46525
5192136663,Complex Needs Support Worker,GSL Education,"York, North Yorkshire",2025-05-10T12:47:54Z,"Complex Needs Support Worker Location: York, North Yorkshire Start Date: ASAP Salary: £83 – £100 per day GSL Education are seeking a Complex Needs Support Worker to work at a Client Secondary school for students with additional needs in York , starting as soon as possible. About the School: With an emphasis on SEN children, this school is for secondary aged students, aged from years which aims to provide SEN students and staff with exceptional standards of care and education. Every student at t…",https://www.adzuna.co.uk/jobs/details/5192136663?utm_medium=api&utm_source=3aea9429,21580,26000
5087506893,Senior Full Stack Engineer,Two Circles,"London, UK",2025-03-11T18:21:41Z,"ROLE: Senior Full Stack Engineer (focus on .Net) OFFICE: London, UK We are Two Circles. We are a Sports & Entertainment Marketing business. We grow audiences and revenues. We do that by knowing fans best. We work with clients to help them understand & influence what their fans are doing – the way fans spend their money, the events that fans attend, the channels fans respond to, the content fans watch and more. And we use the understanding this gives us to help our clients grow. Grow their audie…",https://www.adzuna.co.uk/jobs/details/5087506893?utm_medium=api&utm_source=3aea9429,60809.6,60809.6
5198009081,Science Teacher - Full Time - Bournemouth,Vision for Education Ltd,"Branksome, Poole",2025-05-14T12:51:26Z,"Science Teacher • Full time, Temporary/Permanent roles available • Southampton • Start date ASAP / September 2025 We are seeking a dedicated Science Specialist to join a Secondary School based in the Bournemouth. The post would suit an experienced teacher or someone new to the profession who is looking for the opportunity to work in a successful and supportive department. The successful applicant will be supported by an experienced Head of Faculty and an excellent team, with teamwork and collab…",https://www.adzuna.co.uk/jobs/details/5198009081?utm_medium=api&utm_source=3aea9429,25000,35000
5135498578,Welsh Speaking Cover Supervisor - Rhondda Cynon Taff,Equal Education Partners,"Aberdare, Rhondda Cynon Taff",2025-04-08T15:46:28Z,"Join Equal Education Partners – Inspire the Next Generation Equal Education Partners is seeking a confident and adaptable Welsh Speaking Cover Supervisor to join our team in Rhondda Cynon Taff. This role provides a fantastic opportunity to gain classroom experience, support students, and contribute to a positive learning environment. We are seeking applications from candidates who have experience of working with children preferably in a school environment. This role would also be suitable for G…",https://www.adzuna.co.uk/jobs/details/5135498578?utm_medium=api&utm_source=3aea9429,22000,25000
5210782101,Temporary Caretaker,Pertemps Education Network,"Merton, South West London",2025-05-22T13:34:39Z,"Temporary School Caretaker - Merton - Immediate Start A specialist school in Merton is looking for a Temporary School Caretaker to join their Operations Team for an initial period of 6–8 weeks. This is an excellent opportunity for a proactive, reliable, and hands-on individual to play a key role in maintaining a safe and welcoming environment across multiple school sites. About the School: The school provides tailored education for children and young people aged 3–19 with speech, language and c…",https://www.adzuna.co.uk/jobs/details/5210782101?utm_medium=api&utm_source=3aea9429,27300,31200
5202666218,SEND/PE Teacher,Envision Education,"Slough, Berkshire",2025-05-17T01:52:44Z,"SEND/PE Teacher (Full-Time) - Slough Are you a passionate and adaptable teacher with experience in supporting pupils with SEND and a love for physical education? A specialist provision in Slough is seeking a committed SEND/PE Teacher to join their team full-time. This rewarding role offers the chance to combine classroom teaching with physical education to support pupils with SEMH needs and additional learning challenges. In this role, you will: ✔ Deliver a balanced timetable of both academic a…",https://www.adzuna.co.uk/jobs/details/5202666218?utm_medium=api&utm_source=3aea9429,41600,65000
5219923624,Year 3 Teacher Needed Full-Time September Start*,Protocol Education,"Harrow, London",2025-05-28T12:52:13Z,"Bring Learning to Life in Year 3! – Harrow – Full-Time – September 2025 Looking for a fresh start in a school that values creativity, energy, and big ideas? Protocol Education is on the hunt for an exceptional Year 3 Teacher to join a forward-thinking primary school in Harrow this September 2025 . If you're passionate about inspiring growing minds and love the thrill of helping pupils thrive, this is your moment! Location: Harrow Start Date: September 2025 Year Group: Year 3 Contract: Full Time…",https://www.adzuna.co.uk/jobs/details/5219923624?utm_medium=api&utm_source=3aea9429,36400,49400
5192132771,KS2 Primary School Teachers,Protocol Education,"Woolwich, South East London",2025-05-10T12:47:13Z,"KS2 Primary Teachers – Exciting Opportunities in Greenwich This September! Location: Greenwich, South East London Start Date: September 2025 Job Type: Daily Supply & Long-Term Roles Pay: Competitive (based on experience and role) Are you a passionate KS2 Primary Teacher looking for a fresh start this September? Whether you're seeking the flexibility of daily supply or ready to dive into a long-term role , we’re working with a fantastic network of welcoming and diverse primary schools across Gre…",https://www.adzuna.co.uk/jobs/details/5192132771?utm_medium=api&utm_source=3aea9429,39000,44200
5210741399,English Teacher,Teaching Personnel Ltd,"Southampton, Hampshire",2025-05-22T12:51:40Z,Teaching Personnel is proud to partner with a well-regarded secondary school in Hampshire to recruit a dedicated English Teacher for a maternity cover position commencing in September 2025. This is an excellent opportunity to join a dynamic English department within a school committed to academic excellence and student wellbeing. About the Role We are seeking a passionate and innovative English Teacher to deliver engaging lessons across Key Stages 3 and 4. The successful candidate will join a s…,https://www.adzuna.co.uk/jobs/details/5210741399?utm_medium=api&utm_source=3aea9429,39469.98,39469.98
4561244711,Maths Teacher - Brilliant Secondary School in Manchester,Wayman Group,"Salford, Greater Manchester",2024-02-07T14:44:33Z,"Maths Teacher Are you a dedicated and enthusiastic Maths Teacher seeking to inspire a genuine passion for Maths in your students? If so, Wayman Education has an exciting opportunity for you to join a thriving Maths department at a dynamic secondary school in Salford, Central Manchester. Embrace a Rich and Engaging Curriculum As a Maths Teacher, you'll play a pivotal role in shaping the future of our students by delivering a stimulating and diverse curriculum that ignites their love for Maths. W…",https://www.adzuna.co.uk/jobs/details/4561244711?utm_medium=api&utm_source=3aea9429,30000,46525
5196009812,Caterlink - Catering Assistant,Caterlink,"Stowting, Ashford",2025-05-13T09:24:19Z,"Job Description We are hiring for a Catering Assistant at Stowting Primary School, Ashford to perform a variety of food production tasks along with food service in our schools. This role is working term-time only and no weekends so is great for those looking for flexibility. The role: £12.21 per hour 15.00 hours per week working Monday – Friday Term-time only – working 38 weeks per year Your key responsibilities will include: Assisting in the preparation of tasty food and snacks Complying with …",https://www.adzuna.co.uk/jobs/details/5196009812?utm_medium=api&utm_source=3aea9429,18436.25,18436.25
5211052232,Construction Contracts Manager,Sewell Group,"Garden Village, Hull",2025-05-22T18:21:51Z,"Hours: 37.5 hours per week, Monday to Friday 8:30am – 5:00pm Pay: Dependant on experience, bonus opportunity of up to 10% of salary per year Location: Sewell Head Office, HU7 0DG Role Overview The Contracts Manager will be responsible for the successful delivery of any given projects to the client’s satisfaction and in accordance with Sewell policies, procedures, and cultural approach, known as Construction Excellence. The role’s responsibilities are split into the cultural requirements, known …",https://www.adzuna.co.uk/jobs/details/5211052232?utm_medium=api&utm_source=3aea9429,60000,65000
5201787805,Senior Quant Strategist (12-Month FTC),PIC,"London, UK",2025-05-16T15:00:38Z,"Pension Insurance Corporation (“PIC”) provides secure retirement incomes through comprehensive risk management and excellence in asset and liability management, as well as exceptional customer service. Our purpose is to pay the pensions of our current and future policyholders. We achieve our purpose by setting Companywide strategic objectives and driving a healthy culture based on our PIC Values of Resilient, Adaptable, and Loyal. Role purpose The role requires the ability to effectively collab…",https://www.adzuna.co.uk/jobs/details/5201787805?utm_medium=api&utm_source=3aea9429,105074.67,105074.67
5207427299,KS4 Teacher,Teaching Personnel Ltd,"Chorley, Lancashire",2025-05-20T12:50:32Z,"KS4 Teacher – SEMH Provision (Full-Time, Temp-to-Perm) Location: Chorley Contract: Full-time, temporary-to-permanent Start Date: As soon as possible A specialist school in Chorley is looking to appoint a committed and resilient KS4 Teacher to support students with social, emotional and mental health (SEMH) needs. The role involves teaching a range of subjects across the curriculum to small classes of secondary-aged pupils, typically working towards Functional Skills or Foundation GCSE level. Th…",https://www.adzuna.co.uk/jobs/details/5207427299?utm_medium=api&utm_source=3aea9429,31650,40438
5213592079,Senior Analytical Chemist,LGC Group,"Guildford, Surrey",2025-05-24T03:45:22Z,"Job Description As a Senior Analytical Chemist, you will lead method development and validation efforts, using advanced techniques such as HPLC, GC-MS, and Karl Fischer. This role involves mentoring team members, ensuring compliance with regulatory standards, and driving continuous improvement in laboratory processes. Collaboration with customers and colleagues will be central to your success, as will your ability to deliver high-quality results on time. Develop and validate analytical methods …",https://www.adzuna.co.uk/jobs/details/5213592079?utm_medium=api&utm_source=3aea9429,33019.51,33019.51
5202510238,Project Controls Engineer - Infrastructure,Turner & Townsend,"London, UK",2025-05-16T21:32:10Z,"Job Description We have an exciting opportunity for a Project Controls Engineer to join our expanding Infrastructure business in London and the South East. Project Controls Engineers work as part of our project controls teams, providing performance reporting and analysis support. This may be part of a large team or as the key day to day contact point with the client. Key Responsibilities: Collation of progress data from multi-discipline teams to update project/programme schedule in Primavera P6…",https://www.adzuna.co.uk/jobs/details/5202510238?utm_medium=api&utm_source=3aea9429,52717.74,52717.74
5203441541,Secondary Teachers Required,Teaching Personnel Ltd,"Sheffield, South Yorkshire",2025-05-17T12:49:17Z,"Secondary Teachers Wanted in Sheffield! In partnership with Teaching Personnel Are you a passionate secondary teacher looking for your next opportunity in Sheffield? Join our network of great schools that offer a supportive and welcoming environment , whether you’re looking for immediate starts or planning ahead for September . We’re recruiting for a variety of full-time, part-time, permanent and contract roles across a range of subjects — with flexible working options to fit around your existi…",https://www.adzuna.co.uk/jobs/details/5203441541?utm_medium=api&utm_source=3aea9429,36400,57200
5210740743,Litigation Paralegal,G2 Legal Limited,"Bentley Heath, Solihull",2025-05-22T12:50:31Z,"Litigation Paralegal - Walsall Our client is a reputable West Midlands law firm seeking to appoint a Litigation Paralegal to join its Walsall office. This is a fantastic opportunity for someone with a passion for litigation and a strong understanding of the legal framework to develop their career in a supportive and professional environment. The Role You’ll be working closely with experienced solicitors, providing vital support on a wide range of cases. A solid grasp of the Civil Procedure Rule…",https://www.adzuna.co.uk/jobs/details/5210740743?utm_medium=api&utm_source=3aea9429,24000,26000
5214036491,Postal van driver,Pertemps,"Ivybridge, Devon",2025-05-24T09:45:32Z,"Parcel Delivery Driver Are you ready to deliver a difference? Royal Mail is seeking enthusiastic and dedicated individuals for temporary postal and delivery driver positions. If you have a passion for community service and love being on the move, this is the perfect opportunity for you! Location: Ivybridge Shift: Working 5 days between Monday – Sunday. Please note this position involves weekend working and its vital you can commit to this. Hours: 30 hrs per week with varying start/finish times …",https://www.adzuna.co.uk/jobs/details/5214036491?utm_medium=api&utm_source=3aea9429,27809,27809
5101121766,Staff Full-Stack Software Engineer,Lawhive,"London, UK",2025-03-19T12:48:31Z,We’re on a mission to make sure everyone has access to the law. Lawhive is an online platform for consumers and small businesses to get legal help for a fraction of the cost of a law firm. Our platform combines regulated human lawyers collaborating alongside the world’s first AI lawyer specifically built for consumer legal work. Equal access to the law is one of the biggest and most pressing unsolved problems in society today. We’re passionate about leveling the playing field and believe access…,https://www.adzuna.co.uk/jobs/details/5101121766?utm_medium=api&utm_source=3aea9429,125000,160000
4460389465,Interpreter Translator Required In Blackburn Lancashire BB,Language Empire,"Blackburn, Lancashire",2023-12-01T20:22:36Z,"Are you looking for an interpreter job in Blackburn, Lancashire? Do you want flexible hours with competitive rates? We are urgently recruiting for freelance interpreters to work within various settings such as the NHS, Local Authorities, Police, Probation and other public and private organisations. Established in 2001, Language Empire provides professional interpreting and translation services to the public and private sectors across the UK. We have been offering our services in the UK for over…",https://www.adzuna.co.uk/jobs/details/4460389465?utm_medium=api&utm_source=3aea9429,26069.71,26069.71
5196341795,Senior Ruby on Rails Developer,Premier Group,"Reading, Berkshire",2025-05-13T13:29:50Z,"Senior Ruby on Rails Full Stack Developer Reading - Once a week in the office £70,000-£80,000 I’m currently working for a global software business who are looking for a Senior Full Stack Developer with experience in Ruby-on-Rails to join their growing team in Reading. The company specialise in providing a variety of services to the Retail industry via their interactive platforms and have been going for nearly 15 years. They are a global company with a base in the US and their product is used by…",https://www.adzuna.co.uk/jobs/details/5196341795?utm_medium=api&utm_source=3aea9429,70000,80000
5210513576,Senior Associate - Environment,JMC Legal Recruitment,"Leeds, West Yorkshire",2025-05-22T09:49:46Z,"Join a Leading Environment team at a Top 25 Firm A Legal 500-ranked Environment team at this rapidly growing Top 25 firm is seeking a driven Associate (3 PQE) to join their modern Leeds office as a Senior Associate . If you're looking to take the next big step in your career, gain exposure to prestigious clients, work on exciting, large-scale projects and enjoy exceptional benefits, this could be the ideal opportunity for you. The Firm This global firm is renowned for its excellence across a wi…",https://www.adzuna.co.uk/jobs/details/5210513576?utm_medium=api&utm_source=3aea9429,74000,90000
4243353105,HR Administrator,e-Careers Limited,"York, North Yorkshire",2023-08-04T21:54:45Z,"NO EXPERIENCE NECESSARY Are you looking to build a career working in an office environment? Does a future in HR sound exciting? If so, this opportunity could be for you Due to a severe skills shortage in the marketplace, HR personnel are in high demand. We have a pool of employers who are seeking to employ newly trained individuals who are motivated to pursue a career in Human Resources (HR). Our programmes will provide you the knowledge, skills and certifications required to succeed. Upon comp…",https://www.adzuna.co.uk/jobs/details/4243353105?utm_medium=api&utm_source=3aea9429,23000,30000
5185139316,Pharmacy Dispensing Assistant,Brackenberry,"Manchester, Greater Manchester",2025-05-07T13:26:34Z,"We are working closely alongside a Local Authority in Manchester to assist with the appointment of a Pharmacy Dispensing Assistant , on a 1-month contract, likely to be extended at clients discretion. Please apply with your CV for immediate consideration. Rate of Pay: £12.21 - £15.18 per Hour Summary : We are currently seeking a qualified and experienced Pharmacy Dispensing Assistant or Pharmacy Technician to support dispensary operations and ensure accurate handling and dispensing of NHS and p…",https://www.adzuna.co.uk/jobs/details/5185139316?utm_medium=api&utm_source=3aea9429,27219.37,27219.37
5211440865,Senior Sales Consultant / Auctioneer,Dove & Hawk,"London, UK",2025-05-22T20:10:13Z,"We are seeking a highly motivated and dynamic Real Estate Agent / Auctioneer to join an expanding auction house based in Battersea . The successful candidate will be responsible for selling a wide variety of property assets including residential, commercial properties and land across the UK . This is a diverse and fast-paced sales role offering uncapped earning potential, exciting career progression, and the chance to work within a luxury auction office that hosts auctions every 2-3 weeks. You …",https://www.adzuna.co.uk/jobs/details/5211440865?utm_medium=api&utm_source=3aea9429,30000,150000
5218213773,Cleaner - Gosport Borough Council,Portsmouth City Council,"Gosport, Hampshire",2025-05-27T12:04:00Z,"Description HOUSING SERVICES Cleaning Operative Full Time (Reference number 106433) £23,656 per annum The Cleaning Operatives are responsible for the day to day delivery of a front line estate cleaning service. The purpose of the Neighbourhood Services Team is to help keep the local area safe, clean and tidy and to provide advice and support when needed. The Cleaning Team play a vital role in fulfilling this aim. This is a varied role that involves cleaning communal areas of our estates and acc…",https://www.adzuna.co.uk/jobs/details/5218213773?utm_medium=api&utm_source=3aea9429,24152.47,24152.47
5137105638,Veterinary Surgeon - Merseyside,GLG Vets,"Heswall, Wirral",2025-04-09T13:17:35Z,"Job Overview Discover the vibrancy of South West London in this outstanding opportunity for a Registered Veterinary Nurse. With access to the best of London’s culture and green spaces, this role offers an exciting step in your veterinary nursing career. Location Merseyside Working Hours The role is working 40 hours a week over 4 days with 1 in 6 full weekends. Salary £45,000 - £50,000 per year Benefits Funded certificate opportunities. VDS, RCVS and BVA fees paid. Plus loads more Key Responsibi…",https://www.adzuna.co.uk/jobs/details/5137105638?utm_medium=api&utm_source=3aea9429,45241.34,45241.34
5160084783,Veterinary Surgeon,GLG Vets,"Bristol, South West England",2025-04-24T13:25:09Z,"Job Overview Join a reputable and growing veterinary practice in Bristol, where your skills as a veterinary surgeon will be valued and nurtured in a supportive, professional setting. Key Responsibilities Deliver high-quality clinical care to all patients. Work closely with colleagues to ensure best practice and patient welfare. Support a culture of continuous improvement and clinical excellence. Build positive relationships with clients and their pets. Requirements Relevant qualifications and R…",https://www.adzuna.co.uk/jobs/details/5160084783?utm_medium=api&utm_source=3aea9429,45254.81,45254.81
5190691190,"City Manager, Edinburgh",Pass the Keys,"Edinburgh, Scotland",2025-05-09T17:35:33Z,"Pass the Keys is the UK’s leading full-service short-let and holiday-let management company, simplifying property hosting for homeowners since 2015. Founded by Alexander Lyakhotskiy to address the challenges of short-let management, we’ve grown into a network of 70 franchise partners across the UK, Spain, and Northern Ireland. Our mission is to empower homeowners by delivering a hassle-free hosting experience while ensuring an exceptional guest stay. As City Manager for the Edinburgh Territory,…",https://www.adzuna.co.uk/jobs/details/5190691190?utm_medium=api&utm_source=3aea9429,40000,
5223340670,Primary Teacher - September 2025 Start,Teaching Personnel Ltd,"Caversham, Reading",2025-05-30T12:54:25Z,"Qualified Primary Teacher – Reading Location: Reading, Berkshire Position: Qualified Teacher (EYFS – Key Stage 2) Salary: From £162 per day (dependent on experience) Contract: V ia Teaching Personnel (with the opportunity to become a permanent member of staff) Start Date: Ongoing Are you a passionate and qualified teacher looking for a rewarding opportunity in the Reading area? Teaching Personnel is currently working with a welcoming primary school in Reading that is seeking talented and commit…",https://www.adzuna.co.uk/jobs/details/5223340670?utm_medium=api&utm_source=3aea9429,42198,58141
4456215262,Design & Technology Teacher - Thriving School in Liverpool,Wayman Group,"Liverpool, Merseyside",2023-11-29T14:02:39Z,This is an excellent opportunity for an ambitious teacher of Design & Technology to join an Ofsted ‘Outstanding’ School. The school is looking to an ECT or experienced Design & Technology Teacher to teach on a part time or full time and permanent basis. They are proud to be one of the highest performing schools in Surrey and as such they are oversubscribed with a waiting list to join their community. · ASAP start · Permanent · Design & Technology Teacher Role · Teaching Design & Technology to G…,https://www.adzuna.co.uk/jobs/details/4456215262?utm_medium=api&utm_source=3aea9429,30000,46525
5211744977,LNG Technical Superintendent,Executive Integrity,"London, UK",2025-05-23T02:03:24Z,"Job title: Technical Superintendent (LNG) Location: London (UK) Who are we recruiting for? Executive Integrity are working with one of the most well known and one of the largest shipping companies in the world specialising in the transportation of natural gas and leading efforts in decarbonisation. What will you be doing? Monitor and control the safe and cost-efficient technical operation of assigned LNG vessels, depending on experience. Providing such assistance to company vessels as they requ…",https://www.adzuna.co.uk/jobs/details/5211744977?utm_medium=api&utm_source=3aea9429,69443.96,69443.96
5212460862,Resilience Consultant,PA Consulting,"Bristol, South West England",2025-05-23T15:43:08Z,"Job Description Hybrid working - our approach is to be in the office or on client site a minimum of 2 days per week. However, the actual time you spend and where you spend it will vary by role or assignment, including up to 5 days per week on a client site. Travel to client site will be necessary as and when the client requires This role can be based from our Bristol , London (Victoria) or Manchester offices Application deadline: ASAP Are you concerned that your career to date doesn’t equip you…",https://www.adzuna.co.uk/jobs/details/5212460862?utm_medium=api&utm_source=3aea9429,48811.77,48811.77
4315150836,Spanish Interpreters Urgently Required In Oldham,Language Empire,"Oldham, Greater Manchester",2023-09-15T10:12:33Z,"Are you looking for a Spanish interpreter job in Oldham? Do you want flexible hours with competitive rates? We are urgently recruiting for freelance Spanish interpreters based in Oldham to work within various settings such as the NHS, Local Authorities, Police, Probation and other public and private organisations. Established in 2001, Language Empire provides professional interpreting and translation services to the public and private sectors across the UK. We have been offering our services in…",https://www.adzuna.co.uk/jobs/details/4315150836?utm_medium=api&utm_source=3aea9429,18330.46,18330.46
5207545140,Utility Surveyor,Vision Survey,"Stafford, Staffordshire",2025-05-20T15:13:34Z,"Come join the team as our Utility Surveyor in our growing business and with exciting opportunities to work on some of the largest UK construction projects. With offices in the Midlands & South-East, we are continuously developing and expanding our team. Our Vision is to be the number one supplier of Engineering and Utility Services in the UK. Your duties will include but are not limited to the following: Working with modern survey methods and survey devices such as total stations, GPS, and data…",https://www.adzuna.co.uk/jobs/details/5207545140?utm_medium=api&utm_source=3aea9429,26368.97,26368.97
4551064103,Design Technology Teacher Vacancy - Outstanding Girls School In Newham,Wayman Group,"Custom House, East London",2024-01-31T14:29:34Z,"​Wayman Education are recruiting for an ‘Outstanding’ girls school who are looking for a Design Technology Teacher who is passionate about Design Technology and has a resolve to make a real difference to their students by planning, delivering, engaging and stimulating lessons whilst setting a level of challenge for all abilities across all key stages. Design Technology Teacher Role Newham Starting April Teaching Design Technology to KS3/4/5 ​ Company Information Wayman Education is a London bas…",https://www.adzuna.co.uk/jobs/details/4551064103?utm_medium=api&utm_source=3aea9429,34514,56959
5199818216,SEND Teaching Assistant,Connex Education,"Willows Green, Chelmsford",2025-05-15T12:47:34Z,"SEND Teaching Assistant – Specialist Setting (Full-Time, Fixed-Term) Location: Chelmsford Salary: £450 - £525 per day (depending on experience) Contract: Full Time, Long Term Supply Start Date: June 2025 Applicants must have the right to work in the UK About the Role Connex Education is working with a specialist education setting in the Chelmsford area to recruit a SEND Teaching Assistant for full time long term supply, strating after half term. This welcoming and inclusive setting supports chi…",https://www.adzuna.co.uk/jobs/details/5199818216?utm_medium=api&utm_source=3aea9429,23400,27300
4598106167,Music Teacher - Exceptional School - Oxford,Wayman Group,"Oxford, Oxfordshire",2024-03-07T21:53:04Z,Music Teacher required to work on a full-time position Music Teacher required to work within a Outstanding School in Oxford Music Teacher to join a highly successful and well-resourced department Wayman Education is looking for a Music Teacher to work within a highly prestigious mixed school in Oxfordshire. The successful Music Teacher will be expected to teach at KS3 & KS4. The department is well resourced and boasts and approachable and supportive head of department. The school is happy to re…,https://www.adzuna.co.uk/jobs/details/4598106167?utm_medium=api&utm_source=3aea9429,30000,46525
